0.006608000253301383, 0.000005105640685062118
0.024487460449926585, 0.000011156782840245549
0.04236692064655179, 0.00001725920586115087
0.060246380843177016, 0.00002359239277780487
0.07812584103980222, 0.000029535845114972165
0.09600530123642739, 0.00003513571565180306
0.11388476143305262, 0.0000405202065526019
0.13176422162967785, 0.000046407249937475276
0.14964368182630303, 0.000051791740838274224
0.16752314202292826, 0.000057176231739072955
0.18540260221955343, 0.00006205817015579736
0.20328206241617866, 0.00006758624748061739
0.2211615226128039, 0.00007261177232136299
0.23904098280942906, 0.0000774937107380874
0.2569204430060543, 0.00008273461521486494
0.27479990320267944, 0.00008776014005561043
0.29267936339930467, 0.00009271387168434538
0.3105588235959299, 0.00009781118973710163
0.32843828379255513, 0.00010226236888176204
0.34631774398918036, 0.00010735968693451829
0.3641972041858056, 0.00011238521177526378
0.3820766643824307, 0.00011705177055595624
0.39995612457905594, 0.00012171832933664849
0.41783558477568117, 0.00012652847454136214
0.4357150449723064, 0.0001313386197460758
0.4535945051689316, 0.0001357897988907362
0.47147396536555675, 0.00014059994409544975
0.489353425562182, 0.00014505112324011016
0.5072328857588072, 0.00015000485486884511
0.5251123459554324, 0.00015445603401350542
0.5431724067601043, 0.00015986947529395283
0.5599901393383856, 0.000163005310932282
0.578750726545308, 0.0001681685375075399
0.5966301867419332, 0.0001729068895002428
0.6145096469385585, 0.0001773580686449032
0.6323891071351836, 0.00018202462742559556
0.6502685673318088, 0.00018661939299427727
0.668148027528434, 0.00019107057213893768
0.6860274877250593, 0.00019537816485957669
0.7039069479216845, 0.00020004472364026904
0.7217864081183096, 0.0002047112824209614
0.7396658683149349, 0.0002091624615656218
0.7575453285115601, 0.0002140443999823461
0.7754247887081853, 0.00021849557912700642
0.7933042489048105, 0.00022330572433172007
0.8111837091014357, 0.00022754152384034854
0.829063169298061, 0.00023227987583305143
0.846942629494686, 0.0002368028481897225
0.8648220896913112, 0.00024146940697041485
0.8827015498879365, 0.00024620775896311774
0.9005810100845617, 0.0002505871448957675
0.9184604702811869, 0.0002551819104644492
0.9363399304778122, 0.00025999205566916287
0.9542193906744374, 0.0002645868212378445
0.9720988508710626, 0.0002693969664425582
0.9899783110676879, 0.00027420711164727183
1.0018979511987713, 0.0002761455283715594
0, 0.000001980198019802112
